Date,Open,High,Low,Close,Adj Close,Volume
1999-01-01,17.691450,18.219713,16.927149,24.296881,17.477903,204600
1999-02-01,17.624014,18.107328,17.163187,24.515619,17.635242,112100
1999-03-01,17.601534,18.489479,17.343019,24.937500,17.938732,174600
1999-04-01,18.028244,21.164566,18.028244,28.687500,20.713301,1358100
1999-05-01,20.634317,21.762493,19.968699,28.125000,20.307161,1933400
1999-06-01,20.307161,21.683535,20.137930,29.812500,21.525578,500200
1999-07-01,21.383579,22.140425,20.762300,28.718750,20.762300,512600
1999-08-01,20.897846,21.858023,20.299145,28.953119,20.931742,358900
1999-09-01,20.999517,21.722475,20.039347,28.750000,20.784895,614700
1999-10-01,20.665350,21.378330,19.182791,28.125000,20.371096,1015600
1999-11-01,20.291874,21.050133,19.816553,27.500000,19.918413,615400
1999-12-01,19.963671,21.446238,19.658104,29.609381,21.446238,4195500
2000-01-01,21.440321,21.542557,19.099709,27.187500,19.770084,1609100
2000-02-01,19.747351,19.849617,18.179388,25.687500,18.679312,1350100
2000-03-01,18.690664,21.463028,18.111210,29.203119,21.235786,4562600
2000-04-01,21.359293,22.179056,20.106892,29.625000,21.587006,2131100
2000-05-01,21.666708,22.634481,20.892506,29.500000,21.495920,560900
2000-06-01,21.530087,21.996889,19.890566,28.281250,20.607857,1208000
2000-07-01,20.741728,22.019560,20.559193,28.718750,20.969917,528000
2000-08-01,21.049778,23.320200,20.958506,31.562500,23.046377,802900
2000-09-01,23.183281,23.502728,21.426291,30.562500,22.316185,1172800
2000-10-01,22.171133,22.880426,20.935593,31.250000,22.880426,770000
2000-11-01,23.017706,23.086348,21.679203,30.187500,22.102493,192800
2000-12-01,22.308418,23.910055,21.255913,31.250000,22.880426,1302300
2001-01-01,22.952702,23.297335,21.459278,31.370001,23.063906,1263400
2001-02-01,23.012438,23.041851,21.240551,29.490000,21.681683,775700
2001-03-01,21.527294,22.681591,18.012928,26.590000,19.549549,764300
2001-04-01,19.605238,22.296444,18.609858,29.629999,21.846672,362800
2001-05-01,21.721336,23.940655,21.618113,30.870001,22.760950,548200
2001-06-01,22.783064,23.218086,21.242075,28.900000,21.308435,788700
2001-07-01,21.391541,21.820120,20.556568,28.840000,21.310268,605900
2001-08-01,21.502378,21.975283,20.194500,27.850000,20.578735,569300
2001-09-01,20.482674,20.881687,15.073831,23.670000,17.490084,785400
2001-10-01,17.585819,19.106960,17.192558,24.090000,17.875202,638700
2001-11-01,17.919731,20.219986,17.660030,26.500000,19.663477,1200400
2001-12-01,19.567015,20.865547,19.329575,27.700001,20.553898,7020800
2002-01-01,20.479704,20.769081,18.068142,25.950001,19.255358,7274400
2002-02-01,19.247944,20.219986,17.897472,26.600000,19.737673,10132400
2002-03-01,19.886076,21.355270,19.745100,27.240000,20.212566,3140700
2002-04-01,20.078171,20.651192,18.344213,25.360001,18.872580,4521000
2002-05-01,18.827936,19.609333,18.433519,25.469999,18.954443,2421200
2002-06-01,19.051193,19.051193,16.893049,23.850000,17.748869,1814600
2002-07-01,17.881475,17.911324,14.248488,22.500000,16.784864,1912200
2002-08-01,16.732643,17.411495,15.292872,22.150000,16.523766,996600
2002-09-01,16.232834,16.575979,14.188807,19.520000,14.561800,2169300
2002-10-01,14.706808,15.785115,13.291537,20.480000,15.335816,4566900
2002-11-01,15.260928,16.286819,14.953917,21.549999,16.137056,2246600
2002-12-01,16.361692,16.541412,15.096194,20.590000,15.418183,3951900
2003-01-01,15.683891,16.233545,14.418941,19.480000,14.667414,2421600
2003-02-01,14.818005,14.885773,13.816586,19.180000,14.441531,2051300
2003-03-01,14.599646,15.495661,13.440108,19.309999,14.539412,9655900
2003-04-01,14.700802,16.174660,14.511848,21.400000,16.174660,3861400
2003-05-01,16.174660,16.764204,15.758948,21.980000,16.613031,5550500
2003-06-01,16.779324,17.829914,16.272919,22.389999,16.922918,5248000
2003-07-01,16.831245,17.762951,16.141943,23.129999,17.520561,12303800
2003-08-01,17.535711,18.482557,16.952444,24.030001,18.202293,10763100
2003-09-01,18.482557,18.687077,17.459957,23.290001,17.641752,11721300
2003-10-01,17.788013,18.913065,17.749998,24.730000,18.799042,4399000
2003-11-01,18.913065,19.232338,18.586189,25.219999,19.171522,5503100
2003-12-01,19.308353,20.562647,19.232338,26.760000,20.342184,9473500
2004-01-01,20.625465,21.351185,20.342823,27.030001,20.648386,12431600
2004-02-01,20.495607,21.312983,19.739336,26.830000,20.495607,10641400
2004-03-01,20.518522,20.732412,19.219885,26.410000,20.174767,18209100
2004-04-01,20.336885,21.042120,20.237223,26.400000,20.237223,15286000
2004-05-01,20.198900,20.865814,19.669971,27.049999,20.735491,10210900
2004-06-01,20.620508,22.061646,20.582178,28.660000,21.969660,12655700
2004-07-01,22.107571,22.107571,20.939968,27.860001,21.400871,17556600
2004-08-01,21.324045,21.546814,20.394585,27.879999,21.416231,14738000
2004-09-01,21.470001,22.000029,21.201141,28.379999,21.800303,13690100
2004-10-01,21.737865,22.354548,21.198280,28.670000,22.100166,17722800
2004-11-01,22.146414,23.811445,22.038500,30.469999,23.487686,14105000
2004-12-01,23.587900,24.243116,23.318106,31.070000,23.950191,10806900
2005-01-01,24.210356,24.241344,22.769348,30.200001,23.396889,11661600
2005-02-01,23.474356,23.900457,23.094738,30.549999,23.668037,8389400
2005-03-01,23.784248,24.404037,23.164465,30.430000,23.575069,14746700
2005-04-01,23.719862,23.828701,22.390425,29.320000,22.794699,17582900
2005-05-01,22.926867,23.929771,22.514820,30.250000,23.517719,28694000
2005-06-01,23.649889,23.813148,22.639210,29.379999,22.841343,16131300
2005-07-01,23.069691,23.973782,22.469570,30.500000,23.771135,16297100
2005-08-01,23.833490,23.856878,22.859251,29.780001,23.209988,16488000
2005-09-01,22.921618,23.708790,22.718971,30.160000,23.506145,22624300
2005-10-01,23.677153,23.677153,22.785160,29.730000,23.262449,37512500
2005-11-01,23.356346,24.882135,23.066839,31.459999,24.616102,13781400
2005-12-01,24.796072,25.062103,24.326591,31.420000,24.584805,17697900
2006-01-01,24.535740,25.228437,24.323208,31.510000,24.803373,22977400
2006-02-01,24.724659,25.952635,24.598715,32.490002,25.574793,15873700
2006-03-01,25.700737,26.842108,25.354391,33.799999,26.605965,22349100
2006-04-01,26.871874,27.748896,26.516314,34.529999,27.282715,19603200
2006-05-01,27.219511,28.459999,26.350386,33.939999,26.816551,33775700
2006-06-01,26.753340,27.259020,25.489151,33.810001,26.713837,37812900
2006-07-01,26.869234,26.932602,24.968109,31.889999,25.261194,44119100
2006-08-01,25.079014,25.966202,24.579964,32.250000,25.546364,37846400
2006-09-01,25.696871,26.671198,25.277050,33.340000,26.409790,32553400
2006-10-01,26.720600,27.882017,26.489904,34.279999,27.269487,38572700
2006-11-01,27.372896,28.303623,26.879692,35.119999,27.937702,29117900
2006-12-01,27.850185,28.279760,27.587681,35.009998,27.850185,20947500
2007-01-01,28.171570,28.837158,27.866838,35.740002,28.660744,38454400
