Date,Open,High,Low,Close,Adj Close,Volume
2002-06-01,23.490240,23.505924,20.823568,27.680000,21.709846,2091600
2002-07-01,21.574091,21.574091,16.984692,26.879999,21.087688,1568000
2002-08-01,20.946474,22.452742,19.463741,27.139999,21.291666,1350200
2002-09-01,21.024929,21.613310,19.612810,25.379999,19.910923,1839700
2002-10-01,20.193142,22.144787,19.673759,26.860001,21.137480,5216700
2002-11-01,20.932877,22.207735,20.932877,27.690001,21.790653,2369800
2002-12-01,21.916563,21.916563,20.303318,26.549999,20.893530,1749800
2003-01-01,21.129707,22.038084,20.158142,26.459999,20.900637,2795100
2003-02-01,20.971727,21.034920,19.478830,25.870001,20.434597,1641900
2003-03-01,20.537281,21.658943,19.652603,26.719999,21.106018,2838200
2003-04-01,21.289768,22.208517,20.869980,27.600000,21.860023,2643500
2003-05-01,21.923384,22.826300,21.416479,28.170000,22.311478,2523700
2003-06-01,22.493647,24.640049,22.121401,29.330000,23.230236,3054900
2003-07-01,23.114174,23.908478,22.732908,28.889999,22.947372,1985600
2003-08-01,22.836166,22.836166,21.771803,27.820000,22.097473,2675700
2003-09-01,22.097473,23.241262,21.970385,27.809999,22.089527,3235500
2003-10-01,22.306345,22.983498,21.860216,28.000000,22.306345,3382000
2003-11-01,22.425833,23.302149,21.756653,28.600000,22.784338,4153500
2003-12-01,22.983498,24.043053,22.879934,30.150000,24.019152,4283000
2004-01-01,24.142790,25.022171,24.022881,30.980000,24.766346,5137700
2004-02-01,24.822309,25.565775,24.734379,31.309999,25.030167,6966600
2004-03-01,25.078127,25.421883,23.215458,29.930000,23.926941,5067100
2004-04-01,24.042761,25.325035,24.042761,30.860001,24.731987,7039200
2004-05-01,24.844173,25.212839,23.938570,30.760000,24.651838,8290300
2004-06-01,24.651838,25.196806,24.178995,30.559999,24.491552,5796700
2004-07-01,24.591923,24.607998,22.711372,28.920000,23.241779,6123900
2004-08-01,23.241779,23.796301,22.301498,29.389999,23.619497,10740900
2004-09-01,23.667711,24.415115,23.024788,28.790001,23.137306,15345800
2004-10-01,23.206497,24.181828,21.521828,28.150000,22.690609,8422000
2004-11-01,22.650312,24.407528,22.182789,28.700001,23.133953,15233400
2004-12-01,23.133953,24.536489,23.133953,30.190001,24.334982,18109500
2005-01-01,24.619877,24.619877,23.520262,29.250000,23.649630,9415700
2005-02-01,23.730476,24.822008,23.649630,30.129999,24.361143,11487600
2005-03-01,24.498592,24.967548,23.714310,29.860001,24.142836,13229200
2005-04-01,24.371225,25.474586,23.965576,30.900000,25.068935,15745500
2005-05-01,25.190624,25.677401,24.801212,31.290001,25.385344,19117700
2005-06-01,25.425903,25.774763,25.068935,31.030001,25.174404,14045600
2005-07-01,25.308086,26.040470,24.901199,31.730000,25.820755,14395400
2005-08-01,25.999779,26.113708,25.023262,31.620001,25.731241,19878400
2005-09-01,25.796337,26.463627,25.234837,31.350000,25.511517,18752800
2005-10-01,25.670273,25.947790,24.307178,30.389999,24.805073,26393700
2005-11-01,24.854050,25.588652,24.078634,30.760000,25.107075,16676300
2005-12-01,25.302963,26.527313,25.237677,31.719999,25.890652,17758900
2006-01-01,26.024929,27.114079,25.885714,32.130001,26.311552,26943300
2006-02-01,26.442574,27.048561,25.803823,32.500000,26.614536,18980900
2006-03-01,26.581789,26.958479,26.164141,31.980000,26.188705,18830500
2006-04-01,26.373144,26.447081,25.124319,30.990000,25.461174,49785500
2006-05-01,25.411875,25.715868,24.475264,30.340000,24.927141,37987800
2006-06-01,25.033939,25.411875,24.179493,30.240000,24.844980,22905400
2006-07-01,24.927607,26.469606,24.614256,31.889999,26.296434,23892600
2006-08-01,26.288189,27.187000,25.933613,32.799999,27.046820,18648100
2006-09-01,27.046820,27.566319,26.741713,33.189999,27.368414,20317700
2006-10-01,27.370869,28.090727,27.205385,33.299999,27.552896,27744300
2006-11-01,27.511528,27.991428,26.692381,33.259998,27.519796,32790600
2006-12-01,27.552896,27.958334,27.213659,33.490002,27.710104,17927500
2007-01-01,27.981827,28.994822,27.682903,34.509998,28.654381,40729200
2007-02-01,28.770626,28.978207,27.533457,33.709999,27.990129,33143500
2007-03-01,27.757643,28.504925,27.309267,33.650002,27.940317,44875300
2007-04-01,28.169785,30.428370,28.103109,36.110001,30.094999,34700000
2007-05-01,30.053333,30.878428,29.969984,36.730000,30.611732,37175000
2007-06-01,30.620050,30.686729,28.994884,35.310001,29.428261,45187000
2007-07-01,29.679096,30.198603,28.137323,33.630001,28.179216,41743800
2007-08-01,28.128946,29.243376,27.601049,34.400002,28.824417,55490100
2007-09-01,28.916586,29.888565,28.648449,35.349998,29.620441,26302600
2007-10-01,29.849844,30.598192,29.227612,36.009998,30.278677,47688400
2007-11-01,30.278677,30.757957,28.613804,36.470001,30.665459,53615100
2007-12-01,30.968168,31.859453,29.597584,35.310001,29.690079,35148000
2008-01-01,30.068405,30.895420,25.621010,33.700001,28.439653,117396900
2008-02-01,28.161169,28.819408,27.536674,32.799999,27.680151,60497000
2008-03-01,27.553555,27.848925,25.317204,31.170000,26.304575,75514300
2008-04-01,26.532530,27.185251,26.295172,31.480000,26.685114,49099400
2008-05-01,26.583391,27.337828,26.498617,32.080002,27.193720,33977100
2008-06-01,27.159813,27.346298,25.345768,30.580000,25.922192,45851600
2008-07-01,25.711025,27.542055,25.668440,31.950001,27.209915,101648000
2008-08-01,27.312111,28.734346,26.886290,32.610001,27.771994,78764900
2008-09-01,28.018976,28.368149,24.697571,30.049999,25.591795,128430000
2008-10-01,25.751022,26.178776,19.582754,26.600000,22.756714,191266000
2008-11-01,22.816603,23.586565,18.812788,24.920000,21.319447,123466300
2008-12-01,21.216780,22.850815,20.053282,26.549999,22.713943,133087400
2009-01-01,22.860937,23.437618,21.638706,26.230000,22.576900,107335900
2009-02-01,22.378929,23.713060,19.736494,22.980000,19.779530,111602100
2009-03-01,20.364826,21.294416,18.617548,24.209999,20.838223,159301500
2009-04-01,20.716286,21.521730,20.170668,24.180000,20.941462,110085200
2009-05-01,20.906822,22.379137,20.716286,25.830000,22.370474,111738600
2009-06-01,22.535028,23.002699,21.513067,26.309999,22.786182,181452100
2009-07-01,23.031254,24.833014,22.230467,27.870001,24.258541,115498500
2009-08-01,24.389103,25.311750,23.832031,28.620001,24.911350,117171700
2009-09-01,24.911350,25.381380,24.336876,28.670000,24.954874,110651000
2009-10-01,25.082087,25.833941,24.470112,28.070000,24.540054,139119100
2009-11-01,24.548794,27.189016,24.505085,30.680000,26.821833,108767600
2009-12-01,26.891775,27.766018,26.795607,31.070000,27.162788,138696300
2010-01-01,27.664446,29.150078,27.488642,31.280001,27.497429,179354400
2010-02-01,27.541378,28.235847,26.609566,31.400000,27.602919,136163800
2010-03-01,27.602919,28.736919,27.602919,32.130001,28.244640,139440900
2010-04-01,28.489136,28.594978,26.989706,30.879999,27.236671,157158100
2010-05-01,27.236671,27.483637,24.670008,28.870001,25.463818,248802200
2010-06-01,25.366798,26.398756,24.819946,28.200001,24.872869,184581100
2010-07-01,24.954960,26.045351,24.369871,28.570000,25.327295,187649500
2010-08-01,25.602108,26.577257,24.821989,28.100000,24.910637,172832800
2010-09-01,25.149990,27.375105,25.149990,30.490000,27.029364,135470300
2010-10-01,27.364399,28.193090,26.829769,31.170000,27.774294,117190200
2010-11-01,27.925774,28.273281,26.856501,30.270000,26.972338,146613200
2010-12-01,27.275297,28.326746,27.275297,31.500000,28.068338,104535200
2011-01-01,28.366199,28.984217,28.267675,31.680000,28.375158,133576200
2011-02-01,28.491600,29.423101,28.473680,32.669998,29.261883,141006000
2011-03-01,29.351448,29.790331,28.160194,33.110001,29.655981,208552500
2011-04-01,29.899071,31.806557,29.845083,35.240002,31.707592,130863100
2011-05-01,31.923529,32.904270,31.626623,36.110001,32.490372,221430100
2011-06-01,32.382412,32.463398,31.077763,35.529999,31.968515,231602900
2011-07-01,32.125179,32.658642,30.551928,34.119999,30.850307,191114400
2011-08-01,31.148684,31.148684,26.799614,33.400002,30.199303,455637400
2011-09-01,30.190262,30.515759,28.110670,31.730000,28.689337,311136600
2011-10-01,28.625776,31.189278,27.371302,33.560001,30.507505,268192100
2011-11-01,29.934803,31.062008,28.798504,33.880001,30.798393,153380300
2011-12-01,30.725674,31.780157,30.225700,34.689999,31.534716,154327900
2012-01-01,32.086372,33.027943,31.729856,35.799999,32.726273,130519800
2012-02-01,32.826832,33.347885,32.561726,36.180000,33.073650,116912500
2012-03-01,33.101067,34.426582,32.616577,37.610001,34.380871,112286600
2012-04-01,34.554386,34.912697,33.516190,37.509998,34.462509,111507800
2012-05-01,34.398186,34.673832,32.900627,36.150002,33.213005,122983700
2012-06-01,32.891438,34.940262,32.505569,38.009998,34.921886,172657200
2012-07-01,35.230190,35.932209,34.343437,38.389999,35.461128,112058600
2012-08-01,35.664345,36.070770,34.897655,38.840000,35.876785,91454100
2012-09-01,35.839836,37.576412,35.673576,40.119999,37.059132,94533500
2012-10-01,37.354710,38.431545,36.992668,40.029999,37.159771,117703100
2012-11-01,37.122635,37.642483,35.720901,40.240002,37.354710,137148100
2012-12-01,37.447544,38.338703,36.426422,39.880001,37.020527,117144300
2013-01-01,37.967110,40.403049,37.687115,42.910000,40.048386,119476200
2013-02-01,40.216377,40.869705,39.861732,43.450001,40.552383,113227200
2013-03-01,40.468384,42.969654,40.337719,45.950001,42.885666,108631400
2013-04-01,43.099384,45.349018,42.958782,47.330002,44.364803,195943300
2013-05-01,43.989861,47.242470,43.868008,48.110001,45.095940,223587400
2013-06-01,45.349018,46.052036,43.539936,47.610001,44.627266,231100100
2013-07-01,44.961117,48.473270,44.424408,51.020000,48.040134,141383400
2013-08-01,48.341454,48.492104,45.968624,49.220001,46.345268,111924600
2013-09-01,46.816067,49.141800,46.430012,50.590000,47.635246,109583200
2013-10-01,47.869560,50.583076,46.876812,52.770000,49.892879,155445400
2013-11-01,50.006344,52.672592,49.505234,55.259998,52.247128,100373300
2013-12-01,52.228214,52.559135,50.488533,55.439999,52.417309,104299300
2014-01-01,52.509758,54.588886,52.167992,55.959999,53.126850,178887000
2014-02-01,53.259769,56.971809,51.883171,59.439999,56.430660,176816100
2014-03-01,55.690151,57.437000,54.218632,58.490002,55.528763,229098600
2014-04-01,55.882824,56.673531,52.767635,58.119999,55.368389,260172200
2014-05-01,55.406490,56.987904,54.330002,59.790001,56.959335,115341600
2014-06-01,56.911694,58.435940,56.606834,60.830002,57.950085,122777800
2014-07-01,58.397232,59.745518,57.708748,60.910000,58.244236,126567500
2014-08-01,58.110359,61.122498,57.087200,63.860001,61.065128,129768800
2014-09-01,61.189438,62.451660,60.386196,63.910000,61.112938,145680500
2014-10-01,61.513092,65.246101,56.820442,67.269997,64.555176,317847700
2014-11-01,64.651131,67.165390,64.123337,69.610001,66.800735,133980800
2014-12-01,66.560829,68.547287,64.593552,69.370003,66.570419,324959800
2015-01-01,66.181129,68.733589,65.140877,70.940002,68.329056,298030200
2015-02-01,66.845726,70.062790,65.921066,72.239998,69.581207,184109400
2015-03-01,69.802742,73.212440,68.348305,74.690002,71.941040,220845900
2015-04-01,70.055931,72.267815,68.877548,74.230003,71.697952,225200300
2015-05-01,69.737183,73.040535,68.983795,74.260002,71.726921,168055100
2015-06-01,72.799057,74.045067,71.079773,74.389999,71.852486,201344100
2015-07-01,72.846291,75.017326,71.586311,77.050003,74.678116,209254300
2015-08-01,74.309814,74.891335,54.886715,70.489998,68.320053,266093500
2015-09-01,66.527008,71.004776,61.768154,66.230003,64.191193,421989400
2015-10-01,64.579491,71.009232,63.927776,71.400002,69.452866,928013900
2015-11-01,69.793320,70.921684,67.517136,71.110001,69.170769,215099100
2015-12-01,69.530693,71.164871,67.770042,72.029999,70.065689,237880900
2016-01-01,69.131660,69.727539,63.358479,66.470001,64.931206,332260300
2016-02-01,64.491623,66.425781,61.228947,66.230003,64.696770,283909900
2016-03-01,65.058205,67.011894,64.139969,67.779999,66.210884,255866500
2016-04-01,66.173912,70.693344,66.046471,69.790001,68.418930,258217100
2016-05-01,68.546364,70.114929,67.262115,71.349998,69.948280,210955300
2016-06-01,69.732590,71.399208,66.752312,71.709999,70.301208,227075600
2016-07-01,70.741714,74.157219,70.515320,75.199997,74.019424,152175000
2016-08-01,74.088326,74.806870,71.332283,72.760002,71.617737,169236200
2016-09-01,71.617737,72.316589,69.973938,72.110001,70.977936,181261100
2016-10-01,70.936546,71.559052,66.529572,67.360001,66.559212,202301600
2016-11-01,66.598740,71.223099,65.175850,68.750000,67.932686,323913600
2016-12-01,68.011734,69.266640,66.173843,68.940002,68.120430,167467600
2017-01-01,68.786469,71.366837,68.230705,70.519997,69.987328,173621100
2017-02-01,69.987328,74.661758,69.848389,74.989998,74.423561,195019100
2017-03-01,74.870171,76.170273,71.783661,74.360001,73.798332,208288200
2017-04-01,74.145569,75.350784,72.870636,75.500000,75.201378,121633700
2017-05-01,75.330856,75.948410,74.155525,76.080002,75.779083,132669300
2017-06-01,75.908562,78.259232,75.828880,78.500000,78.189507,98150100
