Date,Open,High,Low,Close,Adj Close,Volume
1999-01-01,12.233799,13.240894,12.002655,29.351654,12.597013,2057500
1999-02-01,12.646542,13.141841,11.655945,29.813280,12.795128,2334300
1999-03-01,12.745605,13.901292,12.687814,30.698061,13.174857,3122300
1999-04-01,13.176722,14.633450,13.110504,32.852310,14.136837,2661800
1999-05-01,14.087175,14.451354,12.911866,30.871164,13.284321,3305000
1999-06-01,13.209836,13.938190,12.795988,32.121407,13.822317,2091900
1999-07-01,13.893875,14.259068,12.997490,30.159498,13.014097,2333800
1999-08-01,13.080494,13.702980,12.034720,28.832335,12.441416,3945700
1999-09-01,12.499506,12.881297,11.420532,27.235874,11.752527,5653600
1999-10-01,11.700230,13.940340,11.125625,31.467436,13.623897,9955200
1999-11-01,13.590594,14.273447,12.807799,30.082561,13.024319,5993600
1999-12-01,12.891068,13.540620,12.108274,29.255476,12.666224,14715300
2000-01-01,12.687648,12.879882,11.484074,28.389936,12.336602,8663900
2000-02-01,12.403472,12.428549,10.514534,25.350904,11.016016,8425500
2000-03-01,11.032739,15.044640,10.414233,29.870975,12.980176,15117400
2000-04-01,13.296189,13.841112,11.870991,30.159498,13.145286,8649500
2000-05-01,12.541672,13.514153,12.156040,30.832708,13.438709,5391700
2000-06-01,13.505777,14.570474,12.558437,29.236248,12.742878,9440800
2000-07-01,12.786905,14.183369,12.685955,31.813654,13.914173,4613900
2000-08-01,13.989885,15.411585,13.930991,35.045029,15.327458,4267000
2000-09-01,15.344285,15.949978,14.603990,35.698997,15.613485,10808900
2000-10-01,15.643795,15.998189,13.433077,35.391247,15.525669,18210900
2000-11-01,15.390667,15.778811,13.905598,33.583218,14.732509,17317600
2000-12-01,14.833762,16.234455,14.428751,36.314499,15.930684,21173200
2001-01-01,16.040417,16.616316,15.176572,36.228329,15.951659,23310600
2001-02-01,16.016699,16.195572,14.190100,33.790951,14.878466,11224700
2001-03-01,14.770060,15.415066,12.672441,32.670738,14.385219,15710400
2001-04-01,14.280553,15.765163,13.513771,33.852497,14.954882,29114900
2001-05-01,14.905941,15.950060,14.878746,35.342007,15.612891,6994600
2001-06-01,15.525887,15.868484,14.759111,34.960400,15.444314,13097300
2001-07-01,15.583034,15.741324,14.693355,34.628029,15.353794,14045600
2001-08-01,15.381084,15.544831,14.240328,32.338367,14.338574,12892200
2001-09-01,14.251247,14.545982,11.543999,30.381079,13.470734,15160700
2001-10-01,13.481318,14.035047,13.048203,29.950228,13.338781,26526900
2001-11-01,13.371671,14.714869,13.103030,31.895208,14.204997,8461900
2001-12-01,14.062460,14.621664,13.930881,32.375298,14.418818,13606900
2002-01-01,14.399091,14.861620,13.518071,32.005997,14.316497,50461200
2002-02-01,14.288963,14.288963,13.270289,31.452047,14.068707,79244500
2002-03-01,14.178836,15.313139,14.068707,33.421650,14.949727,56150800
2002-04-01,14.861384,15.275738,14.419410,32.572258,14.618297,32292000
2002-05-01,14.695646,15.137629,13.938765,32.473778,14.574100,26943600
2002-06-01,14.596203,14.690123,13.215026,30.947338,13.889040,41356900
2002-07-01,13.861939,14.000665,10.321539,28.374548,12.790934,74142500
2002-08-01,12.702155,13.517884,11.658900,28.903877,13.029558,48733200
2002-09-01,12.763190,12.974058,11.092880,25.444769,11.470223,33173600
2002-10-01,11.632421,12.943498,10.332487,27.771358,12.586446,75184300
2002-11-01,12.508327,13.278253,12.151269,28.805399,13.055081,41456600
2002-12-01,13.222463,13.317303,12.140109,27.081999,12.274007,19512000
2003-01-01,12.375711,13.470162,11.909871,26.737318,12.190501,30048200
2003-02-01,12.151211,12.308368,11.281267,25.912548,11.814454,24329300
2003-03-01,11.954772,12.448678,10.748073,25.555559,11.651696,29046000
2003-04-01,11.783016,13.361604,11.732272,28.768469,13.175556,33500100
2003-05-01,13.169917,13.869001,12.944407,30.233358,13.846455,66578300
2003-06-01,13.981754,14.799243,13.812626,30.221048,13.840815,53830300
2003-07-01,13.791818,14.884971,13.757835,31.538219,14.511147,34596400
2003-08-01,14.545135,14.624431,13.944754,31.168919,14.341228,58538700
2003-09-01,14.380878,14.975596,14.205294,31.279709,14.392200,80419400
2003-10-01,14.519630,15.618569,14.519630,33.446270,15.470521,55282100
2003-11-01,15.516076,15.681202,14.980844,33.323170,15.413589,36051100
2003-12-01,15.498991,16.113935,15.299707,34.628029,16.017143,41965500
2004-01-01,16.141317,16.920324,16.026764,35.760548,16.639652,64817300
2004-02-01,16.651110,17.275455,16.553732,36.782276,17.115072,47701600
2004-03-01,17.132257,17.533203,16.376167,36.191399,16.840126,73152300
2004-04-01,17.060143,17.405375,16.116514,34.615719,16.179802,113923600
2004-05-01,16.197067,16.542290,15.431806,35.206600,16.455984,104247900
2004-06-01,16.369684,16.737928,16.271872,35.181980,16.444485,60098000
