Date,Open,High,Low,Close,Adj Close,Volume
1999-01-01,16.702421,17.621618,15.379673,21.812500,15.648712,1070900
1999-02-01,15.648712,16.657585,15.446939,21.625000,15.514192,1579500
1999-03-01,15.547833,18.428709,15.133061,24.593750,17.644033,6328000
1999-04-01,17.729961,20.789955,17.493713,28.234381,20.328705,5284700
1999-05-01,20.339952,20.969952,19.451206,27.625000,19.889957,4966300
1999-06-01,19.844961,21.149952,19.451206,28.046881,20.193712,3195400
1999-07-01,20.352541,21.257090,19.968098,28.578119,20.680429,970400
1999-08-01,20.544744,21.833754,20.228155,28.890619,20.906567,4458600
1999-09-01,20.906567,21.935507,18.995695,27.437500,19.855024,3957600
1999-10-01,19.990494,20.138159,18.672943,27.031250,19.649748,3291300
1999-11-01,19.672466,21.217196,18.445778,26.984381,19.615685,2711600
1999-12-01,19.581610,20.353968,19.013691,27.093750,19.695183,6257400
2000-01-01,19.912756,21.484816,18.864719,27.312500,19.912756,5903600
2000-02-01,19.912756,20.129211,17.953377,26.156250,19.069769,4213000
2000-03-01,18.967237,22.031628,18.910288,29.312500,21.370899,8607600
2000-04-01,21.579977,22.060043,20.128357,28.875000,21.122787,5818900
2000-05-01,21.351376,23.637392,21.214222,32.265621,23.603098,5148800
2000-06-01,23.523094,23.774559,22.014322,30.343750,22.197205,4563100
2000-07-01,22.189682,22.821388,20.788481,29.187500,21.454628,4206700
2000-08-01,21.638390,24.532701,21.638390,32.375000,23.797638,3902900
2000-09-01,23.728731,25.336683,22.786930,32.765621,24.084774,17712900
2000-10-01,24.315798,25.653849,22.793167,31.875000,23.531412,14760000
2000-11-01,23.715969,24.454216,22.077995,30.203119,22.297163,7471000
2000-12-01,22.331772,25.054039,22.239491,33.187500,24.500353,5079100
2001-01-01,24.990089,25.256195,22.352247,32.130001,23.790573,4092000
2001-02-01,23.790573,25.204826,23.361115,31.740000,23.501791,4613800
2001-03-01,23.583254,25.434353,21.806179,30.700001,22.731735,6845600
2001-04-01,22.652126,25.429802,21.575237,33.869999,25.155010,4746100
2001-05-01,24.939632,25.919985,23.625067,33.549999,24.917345,9348600
2001-06-01,24.880215,25.273842,22.161959,30.350000,22.540741,6929900
2001-07-01,22.534678,22.922684,21.079618,30.000000,22.385443,5077900
2001-08-01,22.646599,22.743601,21.266171,28.730000,21.437784,5719600
2001-09-01,21.445248,21.878031,17.721806,25.820000,19.266399,11451900
2001-10-01,19.209679,21.685930,18.781960,26.860001,20.155155,11513200
2001-11-01,20.102638,20.657913,18.009077,25.360001,19.029585,24805800
2001-12-01,18.932041,20.425289,18.534348,26.700001,20.035101,6896300
2002-01-01,20.117655,21.097166,17.480507,25.750000,19.401855,5965000
2002-02-01,19.416927,20.343691,18.708660,26.629999,20.064907,11707000
2002-03-01,20.328629,22.039003,20.132727,28.889999,21.767750,8185500
2002-04-01,21.962101,22.317432,20.434963,27.850000,21.054893,8995000
2002-05-01,20.903690,21.546301,20.245960,27.360001,20.684446,5860200
2002-06-01,20.601282,20.601282,19.089262,26.200001,19.807476,4299400
2002-07-01,19.972490,20.040939,14.739795,22.570000,17.165993,13229800
2002-08-01,16.869375,18.245993,15.302604,22.910000,17.424595,5151900
2002-09-01,17.036701,17.690788,15.599226,21.160000,16.093597,4293500
2002-10-01,16.211836,17.481251,15.439478,21.549999,16.479486,7631100
2002-11-01,16.479486,17.251835,15.905952,22.440001,17.160074,3982100
2002-12-01,17.228897,17.878904,16.785368,22.330000,17.075958,6810800
2003-01-01,17.255529,17.732075,15.725972,21.770000,16.732866,8272700
2003-02-01,16.755926,17.547600,16.187143,22.410000,17.224783,8332200
2003-03-01,17.186350,17.562969,16.486908,22.320000,17.155615,14874300
2003-04-01,17.268995,17.601246,16.851755,22.129999,17.099010,9953800
2003-05-01,17.245813,19.038393,16.983112,24.480000,18.914770,11640100
2003-06-01,19.007486,19.934683,18.582525,24.049999,18.582525,7342300
2003-07-01,18.547647,18.718452,17.794559,23.200001,18.011950,6841400
2003-08-01,18.050770,19.176514,17.647047,24.680000,19.160988,8117500
2003-09-01,19.106640,19.448248,18.438948,24.049999,18.671871,5283600
2003-10-01,18.726881,19.569584,18.539612,24.280001,18.945360,6555900
2003-11-01,18.976568,19.280876,18.648848,24.469999,19.093611,4802200
2003-12-01,19.187241,21.848024,19.117016,27.549999,21.496893,14588400
2004-01-01,21.797209,22.816141,21.475857,28.170000,22.079376,21490000
2004-02-01,22.134243,23.317770,21.569918,29.650000,23.239386,14154400
2004-03-01,23.411821,23.889927,21.953974,29.340000,22.996416,22773100
2004-04-01,23.133459,24.432220,22.755655,29.840000,23.487675,25964500
2004-05-01,23.558516,24.243309,22.551001,29.750000,23.416834,36946800
2004-06-01,23.637226,25.179979,23.251539,31.480000,24.778545,39628800
2004-07-01,24.972065,25.865053,24.742882,32.450001,25.643785,24797700
