Date,Open,High,Low,Close,Adj Close,Volume
1999-01-01,18.416340,18.563494,16.892153,26.796881,18.027409,1719500
1999-02-01,18.153543,18.342747,17.239031,26.515619,17.838190,939200
1999-03-01,17.775126,18.805252,17.522852,26.437500,17.785631,1359400
1999-04-01,18.006588,18.648918,16.848269,25.515619,17.195751,1346200
1999-05-01,17.353710,18.175064,16.690311,25.250000,17.016748,1242500
1999-06-01,17.048340,17.595909,16.448124,25.593750,17.248407,969100
1999-07-01,17.370117,17.761284,16.608919,24.640619,16.672338,831800
1999-08-01,16.693495,17.623848,15.942867,25.062500,16.957785,886300
1999-09-01,16.904943,17.253813,15.054802,22.750000,15.393120,1184400
1999-10-01,15.470398,17.144598,15.375037,24.828119,16.837297,1410600
1999-11-01,16.996243,17.388302,16.540609,24.906250,16.890284,1245600
1999-12-01,16.773733,17.197578,15.184294,23.031250,15.618744,8163100
2000-01-01,15.728136,16.652700,15.016110,23.234381,15.802531,5072600
2000-02-01,15.675002,15.760022,13.666478,20.515619,13.953405,3187400
2000-03-01,13.889651,14.718557,12.476239,21.218750,14.431628,11689500
2000-04-01,14.755152,16.013176,14.573916,22.343750,15.245567,2498400
2000-05-01,15.352180,16.684824,15.117630,23.937500,16.333012,3675800
2000-06-01,16.492931,17.217901,15.704000,25.234381,17.217901,2902300
2000-07-01,17.150808,17.546183,16.392113,24.312500,16.627199,1456600
2000-08-01,16.702009,17.332462,16.285254,24.015619,16.424166,1804000
2000-09-01,16.456230,17.268356,15.900563,24.984381,17.086693,8447500
2000-10-01,17.044422,18.428139,16.872797,26.718750,18.342325,1445100
2000-11-01,18.363781,19.575882,18.020533,27.640619,18.975189,1571500
2000-12-01,18.900114,19.822586,18.267250,28.562500,19.608063,952700
2001-01-01,19.708462,19.794531,17.556885,26.480000,18.231617,2164900
2001-02-01,18.328012,18.906349,17.846056,26.639999,18.341782,2768400
2001-03-01,18.341782,18.355547,15.505137,24.719999,17.019850,1760200
2001-04-01,17.124886,17.628967,16.448179,25.200001,17.401100,753700
2001-05-01,17.477053,18.119234,17.207752,25.570000,17.656590,1857900
2001-06-01,17.677307,18.126148,16.786531,24.309999,16.786531,2271300
2001-07-01,17.061592,17.650398,16.597471,25.049999,17.352531,1019300
2001-08-01,17.491070,18.079884,17.123934,25.170000,17.435658,1875100
2001-09-01,17.456438,18.079884,16.071007,25.059999,17.359457,5803000
2001-10-01,17.511932,18.033112,17.303457,24.900000,17.303457,3276300
2001-11-01,17.463287,18.241590,17.359045,26.000000,18.067858,2326400
2001-12-01,18.067858,18.116507,17.199215,25.400000,17.650909,1256100
2002-01-01,17.573736,17.838732,16.834518,25.230000,17.594658,4717100
2002-02-01,17.789917,18.201368,17.169264,25.760000,17.964260,4209800
2002-03-01,18.075840,18.480314,17.929399,26.100000,18.201368,6118800
2002-04-01,18.170040,18.246969,17.414701,25.129999,17.575560,3196700
2002-05-01,17.603535,17.876297,17.155930,24.850000,17.379725,2256500
2002-06-01,17.414701,17.463659,15.267585,22.250000,15.561327,2534800
2002-07-01,15.643826,15.889355,13.132394,21.299999,14.942311,2310800
2002-08-01,14.872154,15.671884,14.212729,21.469999,15.061566,1992100
2002-09-01,14.907228,15.307097,13.679578,19.790001,13.883018,1976000
2002-10-01,14.043464,15.095486,14.043464,20.559999,14.516521,4795300
2002-11-01,14.474157,14.707152,13.838705,19.990000,14.114065,2362700
2002-12-01,14.191734,14.438858,13.923439,19.940001,14.078763,3185900
2003-01-01,14.203588,14.679167,13.316309,19.260000,13.671217,3053800
2003-02-01,13.728005,13.827376,13.131754,18.670000,13.252424,3406100
2003-03-01,13.323407,13.834476,12.649071,18.570000,13.181439,7015600
2003-04-01,13.096977,13.817850,13.096977,19.120001,13.646550,6026900
2003-05-01,13.610864,14.374557,13.418157,20.059999,14.317458,6543000
2003-06-01,14.417382,14.845618,14.281776,20.160000,14.388827,4228700
2003-07-01,14.346535,14.748039,14.303515,20.129999,14.432572,2641000
2003-08-01,14.310685,14.719355,14.124272,20.469999,14.676339,4226300
2003-09-01,14.654837,14.984638,14.482760,20.320000,14.568794,4005100
2003-10-01,14.633012,15.338047,14.633012,21.240000,15.280487,6363700
2003-11-01,15.352430,15.496318,15.093441,21.490000,15.460348,2553900
2003-12-01,15.402794,15.668984,15.237327,21.780001,15.668984,4818800
2004-01-01,15.713689,15.865415,15.417474,21.780001,15.735360,7337300
2004-02-01,15.735360,16.696247,15.728138,23.020000,16.631222,7934300
2004-03-01,16.703468,16.840738,16.009899,22.879999,16.530081,8023500
2004-04-01,16.553751,16.959801,16.386980,23.180000,16.807531,7969900
2004-05-01,16.894548,16.952549,16.234716,23.049999,16.713268,12626400
2004-06-01,16.713268,17.162828,16.582752,23.090000,16.742268,8283400
2004-07-01,16.841356,16.848633,15.887942,21.950001,15.975275,10170500
2004-08-01,15.909773,16.368286,15.720549,22.340000,16.259123,6005700
2004-09-01,16.244562,16.586632,15.545871,21.660000,15.764207,10821800
2004-10-01,15.830889,16.079395,15.480071,21.799999,15.933214,12738800
2004-11-01,15.940516,16.854126,15.860123,22.340000,16.327887,10762700
2004-12-01,16.335197,17.022228,16.335197,23.080000,16.868744,17349800
2005-01-01,17.099867,17.261312,16.754925,23.350000,17.136559,15380600
2005-02-01,17.173252,17.466806,16.923725,23.320000,17.114540,14012300
2005-03-01,17.202604,17.466806,16.622826,23.020000,16.894361,15090300
2005-04-01,17.097216,17.148806,16.551874,22.780001,16.787699,19219500
2005-05-01,16.854021,17.428841,16.758221,23.309999,17.178280,14449200
2005-06-01,17.170914,17.369888,16.706633,22.750000,16.765591,13853100
2005-07-01,16.920446,17.498034,16.698298,23.480000,17.386963,17341100
2005-08-01,17.409176,17.409176,16.890820,23.070000,17.083355,26015400
2005-09-01,17.127779,17.372156,16.587221,23.280001,17.238859,28437200
2005-10-01,17.264706,17.376339,16.758673,23.170000,17.242384,21869500
2005-11-01,17.361452,17.696327,17.086109,23.379999,17.398659,17943900
2005-12-01,17.562376,17.882368,17.301922,23.290001,17.331688,21342600
2006-01-01,17.433956,17.673290,17.321772,23.330000,17.448921,31081600
2006-02-01,17.396563,17.875231,17.209578,23.530001,17.598503,22002200
2006-03-01,17.688244,18.316500,17.531187,23.600000,17.650856,31943300
2006-04-01,17.856396,17.954136,17.352655,23.830000,17.916548,20253400
2006-05-01,17.961655,18.239843,17.653397,23.879999,17.954136,28285100
2006-06-01,17.954136,18.367657,17.615801,24.190001,18.187212,35603300
2006-07-01,18.322371,18.738096,18.072929,24.570000,18.571814,38462100
2006-08-01,18.632273,19.305004,18.413080,25.520000,19.289885,41118000
2006-09-01,19.350359,20.075998,19.017778,25.379999,19.184063,37078800
2006-10-01,19.143431,19.789139,18.490122,25.830000,19.622013,40763300
2006-11-01,19.644802,19.743565,19.264973,25.610001,19.454889,45108500
2006-12-01,19.515661,19.979053,19.287764,26.120001,19.842318,23936400
2007-01-01,19.904808,20.454535,19.881905,26.650000,20.347645,32644400
2007-02-01,20.408731,20.821020,19.706301,26.240000,20.034607,29514600
2007-03-01,19.698658,20.515617,19.469604,26.650000,20.347645,38077500
2007-04-01,20.433254,21.269613,20.402555,27.400000,21.024076,22929300
2007-05-01,21.016403,21.392382,20.747847,27.770000,21.307974,36485500
2007-06-01,21.338665,21.507475,20.494638,27.049999,20.755522,28735900
2007-07-01,20.945152,21.454691,20.281210,26.280001,20.288935,37381600
2007-08-01,20.420174,21.423815,20.088202,26.900000,20.767586,49992100
2007-09-01,20.875679,21.601377,20.551420,27.980000,21.601377,46933300
2007-10-01,21.659601,22.296188,21.442234,28.410000,22.055532,92987700
2007-11-01,22.125397,22.754223,21.356834,29.190001,22.661066,55278600
2007-12-01,22.800814,23.111336,22.156454,28.799999,22.358295,48229200
2008-01-01,22.262318,22.558840,19.024025,27.200001,21.224503,114797500
2008-02-01,21.224503,21.833143,20.834351,27.129999,21.169888,66026300
2008-03-01,21.037224,21.934589,20.522223,27.860001,21.739517,77944000
2008-04-01,22.059717,22.326439,21.691013,27.650000,21.691013,62021700
2008-05-01,21.824377,22.475504,21.604719,28.490000,22.349989,48494200
2008-06-01,22.349989,22.491188,20.679024,26.750000,20.984980,66428100
2008-07-01,20.768869,21.982224,20.713717,27.400000,21.588280,88858200
2008-08-01,21.659185,22.864668,21.493731,28.139999,22.171324,60323200
2008-09-01,22.415571,23.865286,21.005234,27.600000,21.745855,117222400
2008-10-01,21.838379,22.806150,17.158161,24.120001,19.133371,189758000
2008-11-01,19.498264,20.117014,16.975712,24.070000,19.093704,130968700
2008-12-01,18.712946,19.418938,17.816561,23.870001,18.935057,137978800
2009-01-01,19.152761,19.544773,17.608698,22.150000,17.720699,135042200
2009-02-01,17.528692,18.080711,16.224646,20.360001,16.288649,120793400
2009-03-01,16.112637,17.456686,15.424604,21.100000,16.880669,115881700
2009-04-01,16.892124,17.906136,16.755310,22.000000,17.704943,121115500
2009-05-01,17.761272,18.718952,17.503748,23.120001,18.606289,130026800
2009-06-01,18.783333,19.282290,18.219997,22.990000,18.501667,117610500
2009-07-01,18.724382,20.184057,18.505426,24.520000,19.884012,100671100
2009-08-01,19.973209,20.281364,19.478544,24.820000,20.127289,80183800
2009-09-01,20.038090,20.824692,19.851576,25.459999,20.646284,116925400
2009-10-01,20.736526,21.773758,20.491512,25.830000,21.095879,141794000
2009-11-01,21.095879,22.247459,21.046883,26.780001,21.871771,126399200
2009-12-01,22.051447,22.288290,21.202053,26.469999,21.618586,131283300
2010-01-01,21.806841,22.293270,21.567749,26.200001,21.600725,167681500
2010-02-01,21.732639,22.433432,21.196743,27.030001,22.285028,136984400
2010-03-01,22.367476,23.241394,22.276785,27.930000,23.027035,125340600
2010-04-01,23.232227,23.348148,22.727179,27.629999,22.876213,94957700
2010-05-01,22.901047,23.066643,20.657310,26.350000,21.816431,184928000
2010-06-01,21.741920,22.329767,21.054720,25.500000,21.112682,162718000
2010-07-01,21.289188,22.898592,21.097391,26.980000,22.498323,164229500
2010-08-01,22.731819,22.873583,21.972977,26.480000,22.081383,164005400
2010-09-01,22.323212,23.532349,22.273180,27.879999,23.248829,142448900
2010-10-01,23.439827,24.355251,23.313847,28.770000,24.162088,113096200
2010-11-01,24.254473,24.582005,23.700174,28.320000,23.784161,134255400
2010-12-01,23.968924,24.842356,23.968924,29.309999,24.615599,103503400
2011-01-01,24.932226,25.177910,24.398512,28.879999,24.466280,127493400
2011-02-01,24.567945,25.262619,24.474752,29.719999,25.177910,120300000
2011-03-01,25.279564,25.449001,24.330730,29.920000,25.347340,183782400
2011-04-01,25.525679,26.897388,25.525679,31.520000,26.854782,139165100
2011-05-01,26.922947,27.655655,26.650311,32.310001,27.527866,210378900
2011-06-01,27.493788,27.536377,26.045395,31.230000,26.607706,250520700
2011-07-01,26.742823,27.386301,26.399637,30.830000,26.451120,146286900
2011-08-01,26.699932,26.699932,24.083130,30.889999,26.502598,362046000
2011-09-01,26.511177,26.717087,25.026896,29.660000,25.447304,238319400
2011-10-01,25.473637,27.374657,24.799644,31.040001,26.821632,208722200
2011-11-01,26.380945,27.590683,26.087151,31.900000,27.564758,144021300
2011-12-01,27.616608,28.273321,27.046303,32.490002,28.074583,121785900
2012-01-01,28.502768,28.581238,27.761644,32.029999,27.927303,154887800
2012-02-01,28.040657,29.078234,28.040657,33.230000,28.973595,120079200
2012-03-01,28.991039,29.775759,28.659708,34.080002,29.714724,117899400
2012-04-01,29.872046,30.170050,29.293526,34.180000,29.959684,118397700
2012-05-01,29.959684,30.187586,29.240940,33.779999,29.609077,113253500
2012-06-01,29.328590,30.476841,28.969215,34.770000,30.476841,131761700
2012-07-01,30.563137,31.613380,30.404272,35.630001,31.445700,114933100
2012-08-01,31.586903,31.772253,30.907335,35.459999,31.295664,117952500
2012-09-01,31.339796,32.125278,31.242714,35.830002,31.622206,131799100
2012-10-01,31.854319,32.520908,31.232159,35.389999,31.454361,114936200
2012-11-01,31.516573,32.058735,30.183384,36.040001,32.032078,127506800
2012-12-01,32.005413,32.396481,30.512243,34.900002,31.018852,154954200
2013-01-01,31.816278,33.308220,31.717402,36.869999,33.137447,101413500
2013-02-01,33.362141,34.557499,33.065548,38.090000,34.233944,123406400
2013-03-01,34.063183,35.770836,34.054192,39.770000,35.743870,116066900
2013-04-01,35.884338,37.428822,35.676598,40.939999,36.977215,219750900
2013-05-01,36.932060,38.115257,36.155300,40.049999,36.173370,278620100
2013-06-01,36.263683,37.826229,35.107574,39.669998,35.830143,344380500
2013-07-01,36.282196,38.045837,35.891273,41.389999,37.627651,169039900
2013-08-01,37.818562,38.045837,35.500370,39.509998,35.918549,154897700
2013-09-01,36.082184,38.036755,35.809460,39.799999,36.182190,146388500
2013-10-01,36.392719,39.329395,36.191456,42.349998,38.743881,205129400
